[9, 8]
[15, 8]
[17, 8]
[11, 6]
[12, 4]
[14, 10]
[17, 11]
[8, 8]
[16, 3]
[8, 8]
[12, 10]
[7, 10]
[16, 8]
[10, 10]
[19, 10]
[13, 4]
[11, 8]
[14, 10]
[12, 3]
[11, 10]
[10, 4]
[16, 10]
[16, 4]
[8, 6]
[10, 6]
[17, 6]
[18, 6]
[15, 5]
[15, 9]
[15, 6]
[13, 4]
[18, 2]
[15, 10]
[17, 10]
[16, 10]
[17, 10]
[19, 10]
[19, 3]
[16, 3]
[15, 4]
[12, 10]
[12, 3]
[16, 4]
[5, 10]
[11, 10]
[12, 10]
[15, 2]
[10, 2]
[17, 5]
[15, 9]
[12, 8]
[9, 7]
[14, 8]
[17, 8]
[19, 10]
[7, 9]
[13, 9]
[12, 7]
[10, 7]
[11, 2]
[19, 2]
[5, 3]
[19, 6]
[14, 3]
[12, 10]
[17, 10]
[18, 10]
[9, 10]
[11, 10]
[8, 10]
[13, 10]
[16, 10]
[6, 6]
[16, 6]
[19, 6]
[15, 5]
[10, 6]
[18, 7]
[13, 10]
[17, 3]
[20, 3]
[18, 4]
[20, 4]
[6, 11]
[16, 11]
[17, 2]
[12, 5]
[15, 6]
[15, 9]
[19, 8]
[11, 10]
[19, 10]
[11, 10]
[15, 10]
[18, 11]
[12, 3]
[17, 10]
[20, 10]
[10, 5]
[11, 5]
[13, 8]
[9, 10]
[16, 10]
[14, 10]
[7, 5]
[17, 5]
[12, 7]
[15, 7]
[15, 5]
[13, 7]
[18, 2]
[13, 10]
[20, 10]
[12, 10]
[17, 10]
[12, 10]
[18, 10]
[20, 10]
[15, 8]
[16, 4]
[15, 2]
[20, 2]
[14, 9]
[14, 10]
[12, 3]
[15, 10]
[15, 9]
[20, 5]
[13, 2]
[12, 5]
[15, 5]
[19, 5]
[15, 2]
[17, 10]
[13, 8]
[12, 7]
[13, 9]
[12, 3]
[11, 9]
[7, 2]
[17, 2]
[11, 6]
[10, 10]
[8, 3]
[4, 7]
[12, 3]
[20, 10]
[10, 3]
[20, 3]
[16, 4]
[15, 5]
[9, 7]
[11, 7]
[19, 7]
[17, 2]
[19, 3]
[12, 4]
[16, 10]
[17, 10]
[18, 10]
[17, 10]
[20, 9]
[15, 4]
[14, 10]
[10, 7]
[10, 10]
[20, 10]
[18, 10]
[17, 10]
[14, 8]
[19, 8]
[13, 2]
[15, 2]
[19, 2]
[5, 8]
[12, 8]
[6, 8]
[18, 2]
[13, 10]
[14, 8]
[18, 8]
[20, 3]
[20, 3]
[15, 10]
[18, 7]
[11, 11]
[20, 11]
[11, 11]
[14, 11]
[6, 10]
[16, 10]
[16, 8]
[20, 6]
[14, 10]
[17, 8]
[17, 8]
[7, 11]
[11, 11]
[13, 5]
[17, 5]
[9, 5]
[18, 10]
[9, 10]
[15, 7]
[19, 7]
[13, 10]
[14, 10]
[7, 11]
[16, 6]
[18, 6]
[13, 3]
[17, 3]
[14, 3]
[20, 7]
[14, 10]
[20, 10]
[18, 5]
[20, 5]
[11, 10]
[9, 8]
[10, 3]
[5, 10]
[14, 6]
[16, 9]
[19, 11]
[13, 11]
[12, 7]
[7, 4]
[17, 4]
[13, 5]
[14, 5]
[19, 10]
[14, 10]
[12, 7]
[19, 7]
[8, 8]
[18, 8]
[17, 4]
[20, 7]
[10, 10]
[20, 3]
[9, 3]
[11, 10]
[9, 8]
[5, 5]
[10, 5]
[19, 5]
[12, 9]
[12, 9]
[20, 2]
[20, 8]
[16, 8]
[12, 10]
[12, 10]
[16, 9]
[17, 9]
[15, 7]
[18, 5]
[13, 5]
[9, 4]
[15, 6]
[7, 7]
[10, 11]
[18, 10]
[16, 11]
[20, 11]
[14, 10]
[19, 10]
[18, 6]
[17, 10]
[16, 2]
[18, 2]
[16, 7]
[12, 2]
[14, 2]
[19, 8]
[20, 10]
[5, 11]
[17, 9]
[20, 11]
[12, 4]
[15, 4]
[12, 8]
[13, 9]
[13, 9]
[12, 7]
[20, 2]
[20, 5]
[12, 7]
[13, 2]
[20, 2]
[10, 5]
[13, 5]
[20, 5]
[12, 4]
[15, 4]
[18, 10]
[19, 2]
[12, 6]
[12, 5]
[20, 5]
[10, 10]
[16, 4]
[18, 4]
[20, 4]
[20, 7]
[15, 2]
[16, 2]
[13, 3]
[14, 3]
[12, 11]
[16, 10]
[13, 9]
[18, 9]
[9, 3]
[17, 3]
[13, 8]
[12, 11]
[13, 11]
[17, 10]
[18, 3]
[19, 10]
[13, 10]
[13, 5]
[10, 3]
[19, 3]
[17, 11]
[16, 10]
[14, 4]
[18, 4]
[20, 4]
[12, 9]
[15, 3]
[16, 4]
[12, 2]
[12, 11]
[16, 11]
[20, 7]
[14, 10]
[12, 11]
[18, 5]
[18, 5]
[15, 6]
[19, 10]
[14, 9]
[13, 7]
[16, 4]
[20, 10]
[4, 4]
[14, 4]
[14, 5]
[9, 11]
[11, 11]
[18, 8]
[14, 4]
[15, 4]
[18, 5]
[12, 5]
[13, 5]
[17, 5]
[13, 3]
[10, 5]
[20, 3]
[13, 11]
[13, 10]
[18, 10]
[19, 10]
[12, 6]
[16, 9]
[14, 9]
[17, 10]
[18, 10]
[13, 6]
[14, 10]
[17, 7]
[17, 2]
[6, 6]
[13, 6]
[17, 6]
[17, 5]
[14, 4]
[14, 3]
[16, 3]
[17, 10]
[8, 2]
[19, 2]
[17, 11]
[19, 11]
[13, 6]
[8, 10]
[19, 10]
[13, 10]
[20, 10]
[16, 2]
[18, 8]
[17, 2]
[18, 10]
[19, 6]
[20, 6]
[16, 2]
[20, 2]
[14, 8]
[17, 8]
[14, 10]
[15, 10]
[20, 11]
[14, 6]
[6, 9]
[16, 9]
[13, 10]
[12, 7]
[11, 3]
[16, 6]
[20, 10]
[14, 3]
[13, 8]
[15, 10]
[19, 10]
[8, 6]
[15, 10]
[15, 10]
[16, 10]
[17, 6]
[15, 10]
[20, 10]
[10, 9]
[11, 3]
[6, 4]
[16, 4]
[16, 4]
[13, 7]
[19, 3]
[20, 3]
[17, 4]
[19, 4]
[11, 7]
[17, 7]
[11, 3]
[18, 3]
[12, 2]
[13, 9]
[13, 7]
[11, 3]
[16, 9]
[17, 9]
[18, 3]
[16, 10]
[17, 10]
[18, 7]
[13, 9]
[15, 9]
[4, 5]
[11, 5]
[18, 5]
[4, 7]
[7, 3]
[17, 3]
[19, 2]
[18, 2]
[14, 2]
[10, 8]
[18, 8]
[15, 10]
[19, 10]
[13, 11]
[11, 3]
[12, 3]
[19, 3]
[14, 9]
[17, 9]
[13, 10]
[18, 10]
[13, 10]
[11, 10]
[17, 10]
[12, 4]
[16, 7]
[7, 10]
[19, 4]
[16, 2]
[13, 10]
[14, 9]
[12, 10]
[13, 6]
[19, 10]
[13, 6]
[19, 6]
[15, 6]
[20, 10]
[16, 3]
[12, 8]
[13, 8]
[18, 9]
[11, 4]
[15, 4]
[18, 10]
[13, 9]
[17, 10]
[13, 3]
[20, 3]
[17, 4]
[20, 10]
[14, 5]
[14, 10]
[18, 10]
[13, 2]
[14, 2]
[20, 2]
[13, 2]
[12, 5]
[18, 7]
[18, 10]
[17, 2]
[18, 7]
[14, 7]
[15, 7]
[11, 3]
[17, 10]
[10, 10]
[17, 7]
[14, 10]
[8, 10]
[18, 2]
[16, 2]
[20, 9]
[19, 10]
[9, 10]
[9, 10]
[20, 4]
[13, 10]
[14, 10]
[16, 8]
[15, 10]
[12, 5]
[13, 10]
[20, 10]
[14, 9]
[20, 4]
[14, 8]
[18, 8]
[15, 3]
[18, 9]
[12, 8]
[12, 5]
[13, 6]
[11, 10]
[19, 11]
[15, 3]
[5, 10]
[15, 3]
[20, 5]
[12, 10]
[17, 5]
[8, 10]
[19, 10]
[16, 10]
[16, 3]
[17, 2]
[15, 2]
[12, 6]
[20, 3]
[18, 8]
[19, 4]
[20, 4]
[7, 11]
[18, 11]
[18, 8]
[19, 8]
[14, 9]
[19, 9]
[17, 7]
[12, 4]
[12, 10]
[10, 10]
[18, 2]
[18, 6]
[5, 9]
[12, 9]
[20, 2]
[20, 2]
[17, 7]
[18, 4]
[10, 7]
[11, 10]
[17, 10]
[11, 3]
[17, 3]
[15, 5]
[14, 5]
[6, 7]
[11, 7]
[11, 5]
[16, 7]
[13, 10]
[13, 10]
[11, 10]
[15, 10]
[14, 3]
[12, 4]
[17, 10]
[18, 10]
[17, 2]
[13, 9]
[16, 11]
[19, 10]
[5, 8]
[11, 8]
[12, 3]
[14, 3]
[11, 5]
[15, 10]
[9, 2]
[16, 5]
[13, 10]
[14, 10]
[12, 3]
[18, 11]
[17, 6]
[17, 3]
[15, 6]
[16, 6]
[17, 11]
[20, 10]
[15, 2]
[19, 3]
[8, 9]
[14, 9]
[19, 5]
[14, 5]
[8, 5]
[16, 10]
[10, 10]
[20, 10]
[16, 10]
[16, 11]
[10, 9]
[13, 10]
[18, 11]
[17, 11]
[19, 7]
[19, 10]
[18, 10]
[14, 10]
[12, 10]
[19, 6]
[12, 9]
[20, 9]
[13, 3]
[19, 2]
[13, 11]
[18, 3]
[11, 5]
[16, 4]
[16, 8]
[17, 6]
[8, 7]
[19, 7]
[16, 7]
[16, 3]
[14, 5]
[8, 10]
[17, 3]
[17, 10]
[10, 9]
[14, 10]
[14, 10]
[9, 8]
[8, 10]
[16, 6]
[8, 9]
[12, 10]
[14, 3]
[12, 10]
[17, 10]
[4, 10]
[14, 10]
[12, 4]
[8, 3]
[18, 10]
[19, 6]
[13, 7]
[18, 7]
[20, 7]
[15, 11]
[18, 11]
[13, 10]
[20, 6]
[20, 7]
[8, 5]
[17, 3]
[17, 3]
[4, 9]
[20, 10]
[18, 5]
[19, 5]
[10, 8]
[16, 10]
[15, 6]
[18, 6]
[16, 8]
[12, 10]
[16, 10]
[7, 4]
[4, 4]
[9, 4]
[17, 10]
[17, 10]
[16, 5]
[17, 10]
[20, 10]
[18, 4]
[17, 10]
[7, 9]
[18, 9]
[13, 10]
[11, 3]
[19, 2]
[20, 8]
[13, 10]
[16, 10]
[19, 9]
[16, 9]
[10, 9]
[18, 9]
[15, 3]
[11, 10]
[5, 6]
[9, 6]
[11, 6]
[15, 6]
[16, 10]
[20, 10]
[12, 6]
[13, 6]
[17, 6]
[20, 6]
[13, 4]
[19, 4]
[8, 8]
[18, 8]
[19, 10]
[15, 10]
[18, 6]
[20, 8]
[16, 10]
[15, 3]
[17, 10]
[4, 11]
[8, 9]
[8, 9]
[13, 8]
[18, 8]
[15, 10]
[10, 3]
[14, 6]
[15, 7]
[20, 7]
[18, 7]
[15, 9]
[13, 3]
[19, 3]
[12, 10]
[13, 8]
[6, 2]
[20, 3]
[13, 6]
[18, 6]
[20, 3]
[20, 6]
[18, 9]
[18, 3]
[20, 3]
[14, 3]
[10, 8]
[15, 10]
[20, 10]
[19, 10]
[19, 10]
[13, 5]
[16, 5]
[12, 10]
[9, 10]
[11, 10]
[15, 10]
[13, 11]
[12, 9]
[13, 10]
[18, 3]
[10, 9]
[11, 10]
[20, 10]
[20, 9]
[20, 11]
[12, 3]
[12, 10]
[13, 8]
[13, 10]
[17, 8]
[12, 5]
[17, 10]
[13, 10]
[9, 5]
[14, 8]
[19, 3]
[11, 9]
[9, 7]
[20, 4]
[15, 10]
[20, 11]
[18, 7]
[9, 5]
[20, 11]
[14, 4]
[14, 4]
[15, 4]
[12, 10]
[17, 10]
[8, 9]
[12, 10]
[19, 10]
[16, 10]
[17, 10]
[15, 10]
[19, 5]
[20, 8]
[12, 8]
[13, 6]
[16, 9]
[17, 9]
[16, 9]
[17, 9]
[14, 3]
[7, 4]
[15, 4]
[16, 9]
[20, 4]
[20, 4]
[19, 10]
[20, 3]
[20, 10]
[13, 9]
[19, 9]
[15, 10]
[12, 3]
[13, 3]
[18, 3]
[19, 9]
[15, 11]
[13, 11]
[11, 5]
[14, 10]
[18, 10]
[12, 10]
[19, 9]
[18, 11]
[9, 7]
[20, 3]
[13, 5]
[12, 7]
[13, 7]
[7, 7]
[15, 11]
[4, 11]
[11, 11]
[14, 6]
[18, 10]
[20, 10]
[7, 9]
[20, 2]
[16, 10]
[15, 9]
[20, 9]
[18, 10]
[7, 2]
[17, 2]
[12, 10]
[19, 10]
[7, 5]
[20, 6]
[20, 5]
[16, 2]
[19, 2]
[18, 9]
[15, 10]
[15, 11]
[12, 2]
[20, 5]
[9, 2]
[14, 2]
[10, 4]
[16, 4]
[10, 7]
[16, 6]
[7, 3]
[17, 3]
[16, 4]
[13, 9]
[14, 9]
[20, 10]
[19, 10]
[9, 10]
[18, 10]
[13, 11]
[19, 11]
[12, 8]
[20, 3]
[8, 6]
[17, 2]
[13, 2]
[15, 10]
[17, 10]
[9, 4]
[8, 10]
[20, 5]
[10, 6]
[17, 10]
[18, 6]
[16, 4]
[19, 5]
[8, 10]
[15, 9]
[18, 9]
[14, 4]
[14, 9]
[16, 9]
[15, 10]
[19, 10]
[17, 7]
[15, 2]
[16, 2]
[12, 2]
[19, 2]
[17, 10]
[20, 10]
[17, 7]
[15, 5]
[19, 10]
[20, 10]
[16, 10]
[19, 10]
[9, 6]
[19, 6]
[15, 2]
[20, 9]
[16, 8]
[16, 3]
[18, 8]
[19, 2]
[19, 2]
[13, 5]
[14, 5]
[10, 10]
[20, 10]
[18, 10]
[18, 10]
[16, 11]
[19, 11]
[4, 10]
[14, 10]
[14, 3]
[14, 3]
[20, 11]
[20, 10]
[7, 6]
[10, 6]
[14, 2]
[17, 2]
[16, 6]
[11, 9]
[19, 10]
[17, 8]
[10, 2]
[13, 5]
[20, 5]
[14, 10]
[10, 4]
[20, 4]
[12, 10]
[14, 9]
[15, 10]
[12, 10]
[16, 10]
[17, 7]
[16, 10]
[15, 5]
[16, 5]
[12, 11]
[13, 3]
[9, 10]
[14, 3]
[9, 9]
[15, 9]
[12, 8]
[16, 10]
[7, 6]
[16, 9]
[13, 9]
[16, 9]
[8, 10]
[16, 10]
[17, 2]
[20, 11]
[20, 10]
[12, 10]
[7, 4]
[16, 8]
[14, 8]
[9, 5]
[19, 5]
[17, 10]
[14, 9]
[15, 9]
[19, 6]
[14, 10]
[13, 6]
[14, 6]
[14, 2]
[20, 2]
[8, 6]
[20, 10]
[13, 6]
[18, 4]
[14, 6]
[12, 10]
[15, 11]
[18, 8]
[15, 10]
[13, 3]
[16, 10]
[20, 10]
[15, 10]
[16, 10]
[16, 10]
[18, 9]
[13, 8]
[19, 8]
[17, 7]
[13, 5]
[20, 5]
[19, 10]
[20, 10]
[14, 10]
[16, 5]
[16, 11]
[18, 7]
[10, 10]
[13, 8]
[17, 8]
[13, 7]
[17, 7]
[14, 7]
[20, 10]
[17, 3]
[18, 3]
[12, 3]
[16, 3]
[10, 7]
[20, 9]
[10, 3]
[19, 10]
[13, 4]
[17, 8]
[13, 8]
[11, 2]
[13, 4]
[18, 4]
[13, 10]
[17, 8]
[16, 9]
[17, 9]
[18, 9]
[16, 7]
[17, 10]
[18, 10]
[10, 8]
[20, 9]
[14, 7]
[14, 6]
[18, 6]
[12, 4]
[12, 6]
[17, 3]
[16, 4]
[16, 4]
[19, 8]
[14, 11]
[18, 11]
[14, 10]
[18, 10]
[19, 9]
[14, 4]
[13, 10]
[10, 10]
[12, 5]
[11, 2]
[15, 9]
[19, 3]
[20, 5]
[13, 11]
[13, 4]
[8, 10]
[20, 9]
[18, 10]
[11, 9]
[19, 9]
[11, 8]
[17, 8]
[17, 3]
[14, 4]
[19, 10]
[8, 10]
[19, 10]
[12, 6]
[6, 10]
[19, 5]
[19, 8]
[16, 4]
[20, 2]
[17, 7]
[20, 6]
[20, 10]
[13, 10]
[14, 10]
[17, 10]
[16, 6]
[14, 4]
[13, 9]
[17, 9]
[14, 8]
[15, 8]
[16, 8]
[19, 8]
[13, 4]
[17, 10]
[15, 5]
[18, 10]
[16, 2]
[17, 10]
[18, 7]
[19, 10]
[13, 10]
[15, 10]
[8, 7]
[16, 11]
[11, 4]
[20, 7]
[15, 6]
[13, 2]
[14, 10]
[20, 10]
[15, 10]
[10, 10]
[9, 10]
[18, 8]
[18, 10]
[9, 10]
[14, 10]
[9, 8]
[12, 8]
[14, 4]
[20, 4]
[14, 10]
[19, 10]
[9, 10]
[15, 10]
[14, 4]
[16, 4]
[13, 10]
[20, 10]
[20, 6]
[13, 8]
[20, 8]
[13, 10]
[13, 10]
[11, 7]
[12, 9]
[13, 9]
[11, 2]
[8, 3]
[17, 9]
[6, 8]
[10, 8]
[13, 3]
[11, 7]
[19, 10]
[18, 11]
[18, 11]
[20, 7]
[13, 10]
[15, 3]
[17, 9]
[7, 11]
[5, 10]
[12, 2]
[15, 7]
[13, 6]
[14, 6]
[14, 5]
[19, 6]
[15, 7]
[20, 7]
[20, 10]
[18, 11]
[18, 6]
[16, 6]
[15, 4]
[19, 6]
[20, 6]
[18, 10]
[11, 11]
[13, 11]
[17, 10]
[14, 9]
[14, 10]
[18, 10]
[16, 11]
[11, 7]
[7, 5]
[17, 5]
[18, 10]
[12, 10]
[15, 4]
[18, 8]
[11, 2]
[13, 2]
[15, 2]
[18, 2]
[18, 4]
[10, 2]
[17, 2]
[12, 6]
[20, 7]
[20, 8]
[8, 7]
[9, 2]
[19, 2]
[14, 3]
[4, 10]
[15, 10]
[9, 4]
[16, 4]
[18, 10]
[12, 10]
[19, 10]
[14, 10]
[16, 10]
[18, 10]
[20, 6]
[12, 10]
[14, 7]
[14, 7]
[13, 5]
[17, 10]
[13, 9]
[13, 3]
[14, 3]
[6, 10]
[12, 10]
[12, 8]
[18, 8]
[17, 2]
[13, 9]
[8, 5]
[13, 9]
[16, 9]
[12, 10]
[17, 10]
[13, 8]
[20, 9]
[20, 10]
[20, 10]
[8, 11]
[18, 11]
[14, 4]
[13, 9]
[19, 10]
[19, 10]
[14, 10]
[16, 10]
[8, 3]
[20, 5]
[13, 6]
[18, 2]
[15, 7]
[6, 6]
[14, 6]
[12, 7]
[20, 7]
[13, 2]
[12, 10]
[9, 6]
[20, 6]
[16, 6]
[12, 10]
[20, 11]
[19, 10]
[13, 2]
[19, 11]
[12, 10]
[11, 6]
[19, 7]
[13, 5]
[19, 3]
[6, 11]
[14, 9]
[20, 9]
[8, 4]
[20, 6]
[11, 3]
[12, 10]
[10, 7]
[14, 8]
[19, 10]
[18, 10]
[20, 5]
[12, 10]
[20, 9]
[15, 9]
[17, 9]
[19, 4]
[14, 10]
[20, 2]
[18, 2]
[12, 10]
[15, 10]
[15, 10]
[10, 5]
[18, 9]
[15, 9]
[17, 7]
[13, 10]
[13, 10]
[14, 10]
[18, 10]
[20, 10]
[20, 3]
[11, 10]
[15, 10]
[19, 7]
[17, 10]
[14, 10]
[16, 9]
[8, 9]
[16, 9]
[15, 5]
[14, 3]
[12, 10]
[14, 4]
[17, 4]
[20, 3]
[15, 9]
[14, 2]
[16, 2]
[12, 6]
[15, 5]
[8, 7]
[15, 7]
[14, 2]
[12, 4]
[13, 10]
[15, 10]
[20, 10]
[8, 10]
[12, 5]
[16, 5]
[18, 5]
[20, 4]
[12, 3]
[17, 3]
[20, 3]
[7, 10]
[17, 10]
[20, 6]
[20, 5]
[18, 8]
[16, 2]
[13, 10]
[14, 10]
[13, 10]
[13, 9]
[12, 9]
[16, 9]
[8, 2]
[20, 2]
[8, 10]
[16, 10]
[19, 10]
[18, 3]
[15, 2]
[15, 5]
[13, 7]
[19, 7]
[19, 7]
[7, 5]
[11, 5]
[15, 5]
[14, 11]
[18, 11]
[10, 10]
[15, 10]
[20, 8]
[15, 10]
[19, 10]
[16, 10]
[15, 5]
[16, 5]
[13, 5]
[14, 3]
[17, 11]
[18, 8]
[18, 8]
[20, 5]
[13, 4]
[13, 8]
[12, 6]
[18, 6]
[20, 10]
[14, 11]
[14, 10]
[12, 4]
[19, 4]
[11, 6]
[20, 2]
[7, 6]
[10, 6]
[20, 9]
[11, 9]
[4, 9]
[20, 11]
[14, 5]
[13, 6]
[20, 10]
[13, 11]
[10, 8]
[15, 8]
[14, 9]
[10, 11]
[17, 3]
[20, 8]
[9, 6]
[20, 6]
[14, 5]
[20, 4]
[10, 10]
[16, 10]
[20, 10]
[11, 4]
[13, 10]
[14, 10]
[16, 10]
[16, 10]
[18, 4]
[14, 9]
[12, 10]
[17, 10]
[16, 4]
[19, 4]
[18, 4]
[17, 8]
[16, 8]
[11, 9]
[12, 10]
[12, 10]
[17, 5]
[16, 8]
[12, 10]
[17, 10]
[12, 9]
[13, 11]
[15, 10]
[7, 11]
[8, 3]
[16, 6]
[16, 6]
[20, 10]
[17, 10]
[15, 8]
[9, 11]
[18, 8]
[12, 8]
[18, 8]
[14, 10]
[14, 6]
[7, 8]
[16, 11]
[20, 11]
[20, 11]
[16, 7]
[19, 7]
[20, 7]
[15, 11]
[13, 7]
[14, 10]
[20, 10]
[16, 7]
[7, 11]
[15, 11]
[13, 6]
[12, 10]
[20, 7]
[12, 11]
[13, 6]
[16, 2]
[9, 2]
[19, 2]
[14, 10]
[16, 10]
[15, 10]
[18, 8]
[6, 10]
[16, 10]
[20, 10]
[19, 8]
[18, 9]
[18, 10]
[20, 6]
[15, 10]
[15, 10]
[17, 10]
[18, 10]
[17, 10]
[12, 10]
[16, 10]
[12, 10]
[20, 10]
[20, 5]
[20, 11]
[15, 4]
[16, 11]
[19, 7]
[16, 9]
[17, 10]
[16, 6]
[14, 2]
[12, 3]
[16, 7]
[7, 2]
[17, 2]
[20, 5]
[10, 10]
[13, 7]
[5, 8]
[14, 8]
[18, 8]
[16, 9]
[13, 4]
[17, 2]
[17, 7]
[5, 4]
[15, 4]
[13, 7]
[19, 4]
[9, 6]
[13, 6]
[15, 11]
[13, 10]
[19, 10]
[15, 2]
[16, 2]
[20, 2]
[17, 10]
[16, 3]
[19, 5]
[7, 4]
[11, 6]
[12, 6]
[20, 4]
[5, 10]
[14, 10]
[20, 10]
[13, 8]
[8, 7]
[18, 7]
[11, 5]
[20, 10]
[10, 9]
[15, 9]
[13, 7]
[5, 5]
[20, 8]
[20, 2]
[14, 7]
[17, 7]
[17, 8]
[18, 5]
[17, 10]
[13, 9]
[12, 5]
[20, 5]
[10, 10]
[13, 10]
[15, 10]
[13, 9]
[16, 10]
[11, 6]
[15, 10]
[7, 10]
[17, 10]
[18, 10]
[12, 7]
[14, 10]
[14, 11]
[18, 10]
[19, 3]
[11, 10]
[16, 9]
[20, 9]
[18, 10]
[14, 7]
[13, 10]
[13, 10]
[17, 2]
[12, 2]
[10, 7]
[20, 7]
[6, 10]
[10, 10]
[12, 10]
[6, 5]
[10, 5]
[13, 7]
[17, 10]
[17, 6]
[18, 10]
[20, 7]
[11, 8]
[16, 6]
[14, 5]
[14, 3]
[14, 10]
[15, 7]
[8, 7]
[17, 7]
[15, 10]
[13, 10]
[15, 10]
[12, 7]
[16, 7]
[20, 7]
[15, 3]
[12, 7]
[13, 7]
[12, 10]
[15, 10]
[17, 10]
[18, 9]
[13, 8]
[18, 8]
[19, 4]
[14, 11]
[20, 11]
[14, 2]
[13, 10]
[20, 10]
[20, 10]
[14, 10]
[15, 6]
[12, 8]
[13, 5]
[10, 3]
[19, 3]
[14, 3]
[4, 3]
[14, 3]
[20, 3]
[7, 10]
[11, 6]
[18, 3]
[17, 10]
[20, 3]
[13, 10]
[16, 10]
[17, 10]
[12, 10]
[17, 8]
[7, 6]
[20, 10]
[13, 5]
[20, 5]
[13, 11]
[17, 11]
[18, 11]
[19, 11]
[13, 7]
[18, 7]
[18, 5]
[16, 7]
[20, 9]
[15, 8]
[7, 10]
[16, 10]
[17, 10]
[14, 2]
[18, 10]
[17, 6]
[15, 5]
[17, 5]
[14, 6]
[20, 8]
[6, 10]
[13, 3]
[16, 3]
[14, 10]
[15, 2]
[18, 2]
[17, 10]
[14, 8]
[5, 11]
[8, 3]
[16, 3]
